works_reference,author_name,title,want_to_read,currently_reading,already_read,rating_average,rating_count,rating_1,rating_2,rating_3,rating_4,rating_5,subjects,description_text,NPS,NPS_rank
/works/OL17606586W,Thea Stilton,Thea Stilton and the Lost Letters,141,6,48,4.761904761904762,21,1,0,0,1,19,"['Mystery and detective stories' 'Stealing' 'Sisters' 'Mice' 'Contests'
 'Ice skating' 'Fiction' ""Children's fiction"" 'Letters, fiction']",The Thea Sisters are in Russia and they find an unexpected mystery when a robbery happens. The Thea Sisters investigate until they almost give up hope when they find something that gives them a breakthrough.,0.8571428571428571,2.0
/works/OL12119439W,Mohanlal Agrawal,Aghor Nagara Vage,259,44,11,3.764705882352941,17,3,1,2,2,9,,this book describe the power of the true Indian sadhus.it is all about the type of sadhus their lifestyle and the stages of siddhi they achieve during their lifetime.,0.17647058823529413,476.5
/works/OL5762090W,Chetan Bhagat,Five Point Someone,127,17,22,3.227272727272727,22,2,6,4,5,5,['College graduates' 'Humorous stories' 'Quakers' 'Fiction'],"it is a story of three friends ,their life in IIT.Their five point GPAs come in between their- friendship,romance and everything.i think it is a book that every engineering students should read.",-0.3181818181818182,969.0
/works/OL166973W,Фёдор Михайлович Достоевский,Идіотъ,88,4,31,4.037037037037037,27,1,0,6,10,10,"['Russia in fiction' 'Fiction' 'Social conditions'
 'Social life and customs' 'Russian fiction' 'Translations into English'
 'Russia' 'Classic Literature'
 'Continental european fiction (fictional works by one author)'
 'Television adaptations' 'Idiot (Television program)' 'Accessible book'
 'English fiction' 'Russian literature' 'Translations from Russian'
 'German' 'Dictionaries' 'English language'
 'Russian fiction, translations into english'
 'English literature, translations' 'Princes']","Inspired by an image of Christ's suffering, Fyodor Dostoyevsky set out to portray ""a truly beautiful soul"" colliding with the brutal reality of contemporary society. Returning to St. Petersburg from a Swiss sanatorium, the gentle and naive Prince Myshkin—known as ""the idiot""—pays a visit to his distant relative General Yepanchin and proceeds to charm the General and his circle. But after becoming infatuated with the beautiful Nastasya Filippovna, Myshkin finds himself caught up in a love triangle and drawn into a web of blackmail, betrayal, and, ultimately, murder. This new translation by David McDuff is sensitive to the shifting registers of the original Russian, capturing the nervous, elliptic flow of the narrative for a new generation of readers.",0.1111111111111111,595.0
/works/OL4182020W,Jacqueline Baird,A Most Passionate Revenge,55,3,33,4.0,18,0,2,2,8,6,"['Fiction, romance, general' 'Large type books']","She can't resist her husband...

After ten years Xavier Valdespino has appeared again in Rose's life, only to whisk her away to Spain and blackmail her into, marriage.

It's clear to Rose that Xavier blames her for something she didn't do, and now he's using the intense sexual attraction that still exists between them to take his revenge -- through passion.",0.1111111111111111,595.0
/works/OL19659659W,Dav Pilkey,Dogman i Superkot. Dogman.,185,6,14,4.291666666666667,24,4,0,0,1,19,,,0.625,47.0
/works/OL20153262W,Koyoharu Gotouge,Demon Slayer,290,11,19,4.416666666666667,24,2,1,1,1,19,"['Literature' 'Comics & graphic novels, manga, general'
 'Comics & graphic novels, fantasy'
 'nyt:graphic-books-and-manga=2020-02-09' 'New York Times bestseller'
 'Comics & graphic novels, manga, media tie-in'
 'Comics & graphic novels, manga, action & adventure'
 'Comics & graphic novels, manga, fantasy']",,0.625,47.0
/works/OL16701775W,Jacqueline Baird,The Sabbides secret baby,26,2,41,3.941176470588236,17,0,3,2,5,7,"['Greeks' 'Businessmen' 'Fiction' 'Fiction, romance, general'
 'Greece, fiction' 'Mothers and sons, fiction' 'England, fiction']","Naive Phoebe Brown fell for Mediterranean magnate Jed Sabbides after he wined, dined and bedded her with a fervor that made her feel cherished. But when Phoebe happily announced she was pregnant, Jed was appalled. Didn't she understand--she was only a pleasing distraction? Sadly Phoebe lost the man she loved, and her baby ... So it is with disbelief that, years later, Jed discovers Phoebe has a little boy ... who looks just like him""--Publisher.",0.11764705882352941,583.5
/works/OL18170596W,K. Bertens,Ringkasan sejarat filsafat,98,5,23,4.529411764705882,17,1,1,0,1,14,['Philosophy' 'History'],,0.7058823529411765,20.5
/works/OL1066524W,Bernard Shaw,Pygmalion,110,7,23,3.875,16,1,0,4,6,5,"['Drama' 'Flower vending' 'Linguistics teachers' 'Social classes'
 'Speech and social status' 'Man-woman relationships'
 'open_syllabus_project' 'German' 'Dictionaries' 'English language'
 'British and irish drama (dramatic works by one author)']","Pygmalion is a play by George Bernard Shaw, named after a Greek mythological figure. It was first presented on stage to the public in 1913.

----------		
Also contained in:		
		

 - [Collected Plays with their Prefaces: Volume IV](https://openlibrary.org/works/OL24714049W)
 - [Complete Plays with Prefaces: Volume I](https://openlibrary.org/works/OL15835450W)		
 - [Four Plays by Bernard Shaw][1]		
 - [Plays](https://openlibrary.org/works/OL15241070W/The_Complete_Plays_of_Bernard_Shaw)		
 - [Portable Bernard Shaw](https://openlibrary.org/works/OL1066402W/The_Portable_Bernard_Shaw)		
 - [Pygmalion and Major Barbara][2]		
 - [Pygmalion and My Fair Lady][3]		
 - [Pygmalion and Related Readings][4]
 - [Pygmalion and Three Other Plays](https://openlibrary.org/works/OL15013904W)
 - [Pygmalion with Connections](https://openlibrary.org/works/OL1066164W/Pygmalion_with_Connections)		
 - [Selected Plays](https://openlibrary.org/works/OL15241059W)		
 - [Selected Plays with Prefaces](https://openlibrary.org/works/OL20644026W)		
 - [Six Plays](https://openlibrary.org/works/OL17986328W)		
			
[1]: https://openlibrary.org/works/OL1066032W/Four_Plays_by_Bernard_Shaw		
[2]: https://openlibrary.org/works/OL1066354W/Pygmalion_Major_Barbara		
[3]: https://openlibrary.org/works/OL15013928W/Pygmalion_My_Fair_Lady		
[4]: https://openlibrary.org/works/OL8049503W/Pygmalion_and_Related_Readings",0.0,774.5
/works/OL2625443W,Haruki Murakami,スプートニクの恋人,57,1,33,3.7142857142857135,28,0,3,7,13,5,"['Fiction' 'Novela' 'Maestros' 'Missing persons' 'Unrequited love'
 'Women novelists' 'Businesswomen' 'Teachers' 'Lesbische Liebe'
 'Bindungslosigkeit' 'Geschäftsfrau' 'Schriftstellerin'
 'Social life and customs' 'Fiction, romance, contemporary'
 'Japan, fiction'
 'Near and far eastern fiction (fictional works by one author)'
 'Language and languages' 'Japan in fiction']",,-0.17857142857142858,907.0
/works/OL891923W,Jodi Picoult,My Sister's Keeper,216,8,43,3.7,20,1,3,5,3,8,"['Jodi Picoult' 'Movie Tie-in' 'Adult' 'American Domestic' 'Fiction'
 'Literature' 'Family' 'Sisters' 'Mothers' 'Daughters' 'Cancer' 'Leukemia'
 'Sick children' 'Teenage girls' 'Morals' 'Morality' 'Ethics' 'Ethical'
 'Donors' 'Bone' 'Marrow' 'Organ' 'Genetic' 'Engineering' 'Hospital'
 'Patient' 'Blood' 'Transfusions' 'Transplants' 'Needles' 'Bruising'
 'Successful? Not? Muchachas adolescentes' 'Hermanas' 'Madre e hija'
 'Novela doméstica' 'Leucemia' 'Ficción' 'Pacientes' 'Parent and child'
 'Patients' 'Organ donors' 'Mothers and daughters' 'Fiction, family life'
 'Mothers and daughters, fiction' 'Sisters, fiction' 'Family Life'
 'Literary' 'Women' 'Teenagers' 'Girls' 'Donation of organs, tissues'
 'Children' 'Mother-daughter relationship' 'Domestic fiction'
 'Large type books' 'Psychology' 'Realistic Fiction'
 'Fiction, family life, general' 'Open Library Staff Picks'
 'Reading Level-Grade 7' 'Reading Level-Grade 9' 'Reading Level-Grade 8'
 'Reading Level-Grade 11' 'Reading Level-Grade 10'
 'Reading Level-Grade 12' 'nyt:mass-market-paperback=2009-06-07'
 'New York Times bestseller' 'New York Times reviewed' 'Famille' 'Romans'
 'Sœurs' 'Romans, nouvelles' 'Adolescentes' ""Donneurs d'organes""
 'Enfants malades' 'Mères et filles' 'collectionID:EanesChallenge'
 'Leucémiques']",,-0.05,825.0
/works/OL20808172W,Penelope Douglas,Punk 57,1546,71,47,3.948717948717949,39,3,2,4,15,15,,,0.15384615384615385,517.5
/works/OL17917961W,Yuval Noah Harari,21 Lessons for the 21st Century,202,5,34,3.827586206896552,29,1,4,5,8,11,"['Modern Civilization' 'Twenty-first century' 'Forecasts'
 'Social prediction' 'World politics' 'Conduct of life'
 'HISTORY / Civilization' 'Social history'
 'Civilization, modern, 21st century' 'World politics, 21st century'
 'History, modern, 21st century' 'Social change' 'New York Times reviewed'
 'HISTORY' 'Modern' '21st Century' 'SOCIAL SCIENCE' 'Anthropology'
 'Cultural & Social' 'Civilization' 'Futurologie' 'Philosophie'
 'Weltanschauung' 'Weltproblematik']","In a world deluged by irrelevant information, clarity is power. Censorship works not by blocking the flow of information, but rather by flooding people with disinformation and distractions. 21 Lessons for the 21st Century cuts through these muddy waters and confronts some of the most urgent questions on today’s global agenda.

Why is liberal democracy in crisis? Is God back? Is a new world war coming? What does the rise of Donald Trump signify? What can we do about the epidemic of fake news? Which civilisation dominates the world – the West, China, Islam? Should Europe keep its doors open to immigrants? Can nationalism solve the problems of inequality and climate change? What should we do about terrorism? What should we teach our kids?

Billions of us can hardly afford the luxury of investigating these questions, because we have more pressing things to do: we have to go to work, take care of the kids, or look after elderly parents. Unfortunately, history makes no concessions. If the future of humanity is decided in your absence, because you are too busy feeding and clothing your kids – you and they will not be exempt from the consequences. This is very unfair; but who said history was fair?

A book doesn’t give people food or clothes – but it can offer some clarity, thereby helping to level the global playing field. If this book empowers even a handful of people to join the debate about the future of our species, it has done its job.


----------


After Sapiens looked deep into humankind’s past and Homo Deus considered our existence in a future powered by intelligent design, 21 Lessons for the 21st Century stops to focus on the biggest questions of the present moment. What is really happening right now? What are today’s greatest challenges and choices? What should we pay attention to?

21 Lessons builds on the ideas explored in the previous two books to take the pulse of our current global climate. It untangles political, technological, social, and existential questions, and highlights how they impact the everyday lives of humans worldwide. By presenting complex contemporary challenges clearly and accessibly, the book invites the reader to consider values, meaning and personal engagement in a world full of noise and uncertainty.",0.034482758620689655,729.0
/works/OL1230613W,Albert Camus,L'Étranger,409,32,70,4.09375,32,1,1,5,12,13,"['Murder' 'Fiction' 'Medicine in Literature' 'French' 'Novelas francesas'
 'Asesinato' 'Ficción' 'Relatos de aventuras' 'Philosophical Novels'
 'Critique et interprétation' 'Social conditions'
 ""Camus, Albert, 1913-1960. L'étranger"" 'Criticism and interpretation'
 'French language materials' 'Algeria, fiction' 'Fiction, general'
 'Homicide' 'Adventure stories' 'Action and adventure fiction'
 'Continental european fiction (fictional works by one author)'
 'Trials (Murder)' 'Young men' 'History'
 'Fictional Works Publication Type' 'Nobel Prize for Literature laureate'
 'Literary' 'Translations into English' 'Psychological'
 'Fictional Works [Publication Type]' 'Fictional Works' 'Classics'
 'French fiction' 'Fiction, psychological' 'Large type books' 'Argelia'
 'Novela' 'Relatos de aventura' 'Social Marginality' 'Romance literature'
 'Death' 'Juvenile fiction' 'Happiness' 'Life' 'French language'
 'Murder in fiction' 'Algeria in fiction' 'Angestellter' 'Mord'
 'Todesstrafe' 'Étranger (Camus, Albert)'
 'Comics & graphic novels, literary' 'Novela francesa' 'Français'
 'Romans, nouvelles' 'England, fiction' 'French Philosophy']",,0.1875,461.0
/works/OL228702W,James Baldwin,Giovanni's Room,335,19,40,4.2,25,0,1,3,11,10,"['Race relations' 'African Americans' 'Psychology' 'Afro-Americans'
 'Giovanni, Nikki' 'Fiction' 'Americans in fiction' 'Americans'
 'Sexual behavior' 'Homosexuality in fiction' 'Sexual orientation' 'Men'
 'Bisexuals in fiction' 'Men in fiction' 'Sexual orientation in fiction'
 'Homosexuality' 'Bisexuals' 'Classic Literature' 'Gay men' 'LGBTQ novels'
 'Fiction, african american, general' 'Fiction, gay'
 'Paris (france), fiction' 'FICTION / African American / General'
 'FICTION / Classics' 'FICTION / Literary' 'Fiction, romance, general'
 'American fiction (fictional works by one author)'
 'Fiction, psychological' 'Fiction, african american & black, general'
 'LGBTQ novels before Stonewall' 'American literature' 'Hommes'
 'Romans, nouvelles' 'Sexualité' 'Homosexualité' 'Orientation sexuelle'
 'Bisexuels' 'FICTION' 'African American' 'General' 'Literary' 'Classics'
 'Bohemianism']",,0.24,386.0
/works/OL17356252W,Paul Kalanithi,When Breath Becomes Air,483,22,26,3.789473684210526,19,2,2,2,5,8,"['philosophy' 'Neurosurgeons' 'Cancer' 'Lungs' 'Husband and wife'
 'Patients' 'Personal Memoirs' 'Health' 'Biography'
 'BIOGRAPHY & AUTOBIOGRAPHY' 'SOCIAL SCIENCES' 'Death & Dying'
 'Biographies' 'MEDICAL' 'Lung Neoplasms' 'Lung cancer patients'
 'SOCIAL SCIENCE' 'General' 'Husbands' 'Biografia' 'Pulmones' 'Cónyuges'
 'Cirujanos' 'Cáncer' 'Pacientes' 'Biografía' 'Lungs, cancer'
 'Cancer, patients, biography' 'Terminally ill, biography'
 'Surgeons, biography' 'Physician and patient'
 'BIOGRAPHY & AUTOBIOGRAPHY / Personal Memoirs' 'MEDICAL / General'
 'SOCIAL SCIENCE / Death & Dying'
 'nyt:combined-print-and-e-book-nonfiction=2016-01-31'
 'New York Times bestseller']","When Breath Becomes Air is a non-fiction autobiographical book written by American neurosurgeon Paul Kalanithi. It is a memoir about his life and illness, battling stage IV metastatic lung cancer. It was posthumously published by Random House on January 12, 2016.",0.10526315789473684,602.5
/works/OL3775438W,Carole Mortimer,One Chance at Love,27,6,35,3.684210526315789,19,0,4,6,1,8,"['Fiction, romance, general']","A Golden Apollo swimming in the nude... 

That had been Dizzy James's first sight of Zachariah Bennett. It was hard to reconcile what she had seen then with the stodgy-looking, scholarly professor who stood before her now, silently condemning Dizzy for her waywardness and loose morals. 

In fact, the man knew nothing about her except what he had been led to believe. And all because Dizzy, who despite her name was anything but, had agreed to a charade to help out a friend. 

What Zach thought of her had been a matter of supreme indifference to her. Now it wasn't.",-0.10526315789473684,864.5
/works/OL5961769W,Jim Butcher,Academ's Fury (Codex Alera),11,1,25,4.181818181818182,22,0,0,4,10,8,"['Fantasy' 'Fiction' 'Fiction, fantasy, general']","For one thousand years, the people of Alera have united against the aggressive and threatening races that inhabit the world, using their unique bond with the Furies--elementals of Earth, Air, Fire, Water, and Metal. But now, the unity of the Alerians hangs in precarious balance. The First Lord of Alera has fallen in his efforts to protect his people from the vicious attacks of their enemies. Now, the fate of the Alerians lies in the hands of Tavi, a young man who must use all of his courage and resourcefulness to save his people--and himself.",0.18181818181818182,467.5
/works/OL5836668W,Joseph Murphy,The Power of Your Subconscious Mind,371,40,23,3.947368421052632,19,3,1,2,1,12,"['Nonfiction' 'Self-Improvement' 'Success' 'Subconsciousness'
 'Personal success' 'Mental discipline' 'Psychology Unconscious'
 'Achievement' 'Éducation et discipline mentales' 'Inconscient' 'Succès'
 'Psychology' 'Creative ability' 'Self-help techniques']","The bestseller by a preeminent teacher of the New Thought movement, now revised and expanded with never-before- published commentary from the author. One of the bestselling self-help books of all time, The Power of Your Subconscious Mind has helped millions around the world achieve remarkable goals, simply by changing the way they think. Dr. Murphy’s mind-focusing techniques are based on a simple principle: If you believe in something without reservation and picture it in your mind, you can remove the subconscious obstacles that prevent you from achieving the results you want, and your belief can become a reality. As an advocate of what is now popularly known as the Law of Attraction, Murphy shows that anyone can unleash extraordinary mental powers to build self-confidence, to create harmonious relationships, to gain professional success, to amass wealth, to conquer fears and phobias, to banish bad habits, and even to effect physical healing and promote overall well-being and happiness.",0.3157894736842105,298.0
/works/OL43861W,Sophocles,Oedipus Rex,75,4,28,3.380952380952381,21,0,4,9,4,4,"['fate' 'Oedipus (Greek mythology)' 'Free will' 'Drama'
 'open_syllabus_project' 'tragedy'
 'Oedipus (Greek mythology) in literature'
 'Continental european drama (dramatic works by one author)' 'Sophocles'
 'Greek drama, translations into english' 'Translations into English'
 'Greek drama (Tragedy)' 'In literature' 'Tragedy'
 'Translations into Spanish' 'Œdipe (Mythologie grecque)' 'Literature'
 'Oedipus Rex (Sophocles)' 'Drama (dramatic works by one author)']","Oedipus Rex chronicles the story of Oedipus, a man that becomes the king of Thebes and was always destined from birth to murder his father Laius and marry his mother Jocasta. The play is an example of a classic tragedy, noticeably containing an emphasis on how Oedipus's own faults contribute to the tragic hero's downfall, as opposed to having fate be the sole cause. Over the centuries, Oedipus Rex has come to be regarded by many as the Greek tragedy par excellence.",-0.42857142857142855,987.0
/works/OL15104126W,Lemony Snicket,The Austere Academy,55,3,47,4.076923076923077,26,0,0,8,8,10,"['Humour' 'Steampunk' 'Mystery' 'Gothic fiction' 'Absurdist fiction'
 'Hermanos' 'Humorous stories' 'Brothers and sisters' 'Juvenile fiction'
 'Récits humoristiques anglais' 'Ficción juvenil' 'Fiction' 'Escuelas'
 'Cuentos humorísticos' 'Boarding schools' 'Schools'
 'English Humorous stories' 'Huérfanos' 'Orphans' 'Internados (Escuelas)'
 'Humorous stories, English' ""Children's fiction"" 'Orphans, fiction'
 'Brothers and sisters, fiction' 'Boarding schools, fiction'
 ""Children's humourous stories"" 'New York Times reviewed' 'Aventures'
 'Orphelins' 'Frères et soeurs' 'Large type books']","As the three Baudelaire orphans warily approach their new home 埐rufrock Preparatory School : they can't help but notice the enormous stone arch bearing the school's motto Memento Mori or ""Remember you will die."" This is not a cheerful greeting and certainly marks an inauspicious beginning to a very bleak story just as we have come to expect from Lemony Snickett's Series of Unfortunate Events, the deliciously morbid set of books that began with The Bad Beginning and only got worse. Ages 10+",0.07692307692307693,648.0
/works/OL15673516W,Jim Butcher,Ghost Story,14,1,38,4.111111111111111,27,0,1,3,15,8,"['New York Times bestseller' 'nyt:hardcover_fiction=2011-09-03' 'Wizards'
 'Fiction' 'Harry Dresden (Fictitious character)'
 'FICTION / Fantasy / General' 'Large type books' 'Private investigators'
 'Chicago (ill.), fiction' 'Private investigators, fiction'
 'Fiction, fantasy, paranormal' 'Fiction, occult & supernatural'
 'nyt:mass-market-paperback=2012-08-26']","""    When we last left the mighty wizard detective Harry Dresden, he wasn’t doing well. In fact, he had been murdered by an unknown assassin.

    But being dead doesn’t stop him when his friends are in danger. Except now he has no body, and no magic to help him. And there are also several dark spirits roaming the Chicago shadows who owe Harry some payback of their own.

    To save his friends — and his own soul — Harry will have to pull off the ultimate trick without any magic…""     .... from www.jim-butcher.com ...",0.14814814814814814,525.5
/works/OL2944469W,Ken Kesey,One Flew Over the Cuckoo's Nest,279,19,54,4.086956521739131,23,1,0,5,7,10,"['Allegories' 'psychiatric nursing' 'medical novels'
 'Belletristische Darstellung' 'Psychiatrische Klinik' 'Fiction'
 'Psychiatric nurses in fiction'
 'Psychiatric hospital patients in fiction'
 'Psychiatric hospital patients' 'Psychiatric nurses' 'Mentally ill'
 'Mentally ill in fiction' 'Psychiatric hospitals' 'Oregon in fiction'
 'Psychiatric hospitals in fiction' 'Classic Literature'
 'psychological fiction' 'satire'
 'Psychiatric hospital patients -- Fiction'
 'Psychiatric hospitals -- Fiction' 'Psychiatric nurses -- Fiction'
 'Mentally ill -- Fiction' 'Oregon -- Fiction' 'Fiction, psychological'
 'American fiction (fictional works by one author)' 'Large type books'
 'Roman américain' 'American literature' 'Friendship'
 'Interpersonal relations' 'FICTION' 'Literary' 'Classics' 'Psychological'
 'Kesey, ken, 1935-2001' 'Criticism and interpretation'
 'Minorities in literature' ""One flew over the cuckoo's nest (Kesey, Ken)""]","One Flew Over the Cuckoo's Nest is a novel written by Ken Kesey. Set in an Oregon psychiatric hospital, the narrative serves as a study of institutional processes and the human mind; including a critique of psychiatry, and a tribute to individualistic principles",0.17391304347826086,481.5
/works/OL15317896W,Brent Weeks,The Black Prism,90,5,38,4.038461538461538,26,1,2,4,7,12,"['Emperors' 'Fiction' 'Magic' 'Fathers and sons' 'Fiction, fantasy, epic'
 'Fathers and sons, fiction' 'Twins' 'Good and evil' 'Fantasy fiction'
 'Father-son relationship']",,0.19230769230769232,452.5
/works/OL1898287W,Dr. Seuss,I Can Read With My Eyes Shut!,139,6,41,4.185185185185185,27,1,1,6,3,16,"['1978' 'Dr. Seuss' 'I Can Read with my Eyes Shut!' 'Cat in the Hat'
 'Fiction' 'Juvenile fiction' ""Children's stories"" 'Books'
 'Rhyming Stories' 'Books in rhyme' 'Reading' 'Stories in rhyme'
 'English language' 'Juvenile literature' 'Alphabet' ""Children's fiction""
 'Reading, fiction']",,0.2962962962962963,309.0
/works/OL8423517W,Kate DiCamillo,The Tale of Despereaux,86,6,31,3.88,25,1,0,6,12,6,"['Juvenile Fiction' 'Fiction' ""Children's fiction"" 'Mice, fiction'
 'Fairy tales']","Welcome to the story of Despereaux Tilling, a mouse who is in love with music, stories, and a princess named Pea. It is also the story of a rat called Roscuro, who lives in the darkness and covets a world filled with light. And it is the story of Miggery Sow, a slow-witted serving girl who harbors a simple, impossible wish. These three characters are about to embark on a journey that will lead them down into a horrible dungeon, up into a glittering castle, and, ultimately, into each other's lives. What happens then? As Kate DiCamillo would say: Reader, it is your destiny to find out.",-0.04,815.0
/works/OL4273160W,Lucy Monroe,Blackmailed into Marriage,74,1,45,3.947368421052632,19,2,1,1,7,8,"['Fiction, romance, contemporary passion' 'Fiction, romance, general']",,0.21052631578947367,428.5
/works/OL17334243W,Han Kang,채식주의자,59,2,33,4.047619047619048,21,1,1,0,13,6,"['Vegetarians' 'Women' 'Fiction' 'Families' 'Dreams' 'Korea, fiction'
 'Fiction, psychological' 'Fiction, family life'
 'Fiction, family life, general' 'Interpersonal relations' 'Married women'
 'Korean fiction' 'Identity (Philosophical concept)'
 'Translations into English' 'Nightmares' 'Femmes' 'Romans, nouvelles'
 'Végétariens' 'Cauchemars' 'FICTION/Cultural Heritage/'
 'FICTION/Literary/' 'FICTION/Psychological/']",,0.19047619047619047,456.0
/works/OL510435W,Larry Niven,Lucifer's Hammer,77,2,30,3.909090909090909,22,2,1,5,3,11,"['American Science fiction' 'Science fiction'
 'Fiction, science fiction, general']",,0.13636363636363635,550.5
/works/OL4273174W,Lucy Monroe,The Prince's Virgin Wife,89,13,51,4.1,20,1,1,3,5,10,"['Mining' 'Daycare' 'Fiction, romance, general']","""If I find you naked in my bed, I will fire you on the spot.""

Maggie didn't need warning. She knew that Principe Tomasso Scorsolini, her gorgeous Italian boss, was way out of her league.

But 6 years later, 30 year old Tomasso needs to marry. He's had enough of gold diggers--innocent Maggie, 26, will be the perfect convenient wife!

Maggie doesn't know exactly what her new royal duties will be. Though being naked in the prince's bed is no longer a firing offense--it's a requirement!",0.25,369.0
/works/OL16459607W,Chetan Bhagat,Revolution 2020,227,19,27,3.5454545454545454,22,3,3,4,3,9,"['Students' 'Triangles (Interpersonal relations)' 'Friendship'
 'Indic fiction (English)' 'Fiction']","In Revolution Twenty20, Chetan Bhagat explores the lives of three close friends from Varanasi, set against the backdrop of India's corrupt political system. Gopal and Raghav are the best of friends. Although they hail from completely different family backgrounds they share a common passion for success and realizing their dreams in life. Gopal's family has been caught up in a never-ending property dispute and he aspires to come out the mess and amass a lot of wealth, Raghav, on the other hand, desires to bring about a revolution in the system and do something significant for the society. Their lives take a surprising turn when both of them fall in love with their mutual friend, Aarti. Gopal gives in to the corrupt system but Raghav tries to set things right. This situation turns the friends against each other. Will Raghav be successful in bringing about a social change or will he succumb to his desires like Gopal? Who will Aarti choose to spend the rest of her life with? Revolution Twenty20 will make for a riveting read for all Chetan Bhagat fans.",-0.045454545454545456,819.5
/works/OL17352669W,Sarah J. Maas,A Court of Thorns and Roses,843,58,93,3.92,50,1,2,17,10,20,"['Fantasy' 'Love' 'Blessing and cursing' 'Fairies' ""Children's audiobooks""
 'Fiction' 'Juvenile fiction' 'Love stories' ""Children's fiction""
 'Love, fiction' 'Fantasy fiction' 'Fairies, fiction'
 'nyt:young-adult=2015-05-24' 'New York Times bestseller'
 'nyt:young-adult-paperback=2016-05-22' 'collectionID:EanesChallenge'
 'collectionID:AlpineChallenge' 'collectionID:ConroeChallenge' 'Magic'
 'Man-woman relationships' 'Älvor' 'Kärlek' 'Young adult fiction'
 'Teen fiction' 'Juvenile works' 'Young adult works' 'Magi']",,0.0,774.5
/works/OL82374W,Charlaine Harris,"Dead Until Dark (Sookie Stackhouse, #1)",83,0,30,3.652173913043478,23,2,1,6,8,6,"['Vampires' 'Cocktail servers' 'Telepathy' 'Waitresses' 'Fiction'
 'Fantasy' 'New York Times bestseller' 'Urban Fantasy'
 'nyt:mass_market_paperback=2010-09-11' 'Vampires -- Fiction'
 'Telepathy -- Fiction' 'Waitresses -- Fiction' 'Louisiana -- Fiction'
 'Amerikanisches Englisch' 'Large type books'
 'Fiction, mystery & detective, women sleuths'
 'Fiction, fantasy, contemporary' 'Vampires, fiction'
 'Stackhouse, sookie (fictitious character), fiction' 'Louisiana, fiction'
 'Fiction, occult & supernatural']","For years, Charlaine Harris has delighted fans with her mystery series featuring small-town waitress-turned-paranormal sleuth Sookie Stackhouse. Now, we are pleased to offer her first novel in the series in a special hardcover edition.  And with HBO launching an all-new show, True Blood, based on the Southern Vampire novels, the demand for Charlaine Harris and Sookie Stackhouse will be bigger than ever.",-0.13043478260869565,878.5
/works/OL3348011W,Anthony Bourdain,Kitchen Confidential,95,7,48,3.90625,32,1,1,9,10,11,"['Cooks' 'Cocineros' 'History' 'New York Times bestseller' 'Biografía'
 'nyt:e-book_nonfiction=2011-10-08' 'Biography' 'Restaurants'
 'Restaurateurs' 'Anecdotes' 'Large type books' 'Cooks, biography'
 'New york (n.y.), biography' 'Gastronomy' 'New York Times reviewed'
 'Biografi' 'Kockar']","A celebrity chef shares anecdotes of his experience in the restaurant industry, and of his journey from dishwasher to a position of fame in the food industry.",0.0,774.5
/works/OL263270W,Dean Koontz,Forever Odd,86,9,29,4.333333333333333,15,0,0,2,6,7,"['OverDrive' 'Fiction' 'Thriller' 'Spændende bøger' 'Ondskab' 'Gys'
 'Clairvoyance' 'Fiction, horror' 'Fiction, general']","The follow-up novel to Odd Thomas, from worldwide bestselling author, Dean Koontz.Odd Thomas, that unlikely hero, once more stands between us and our worst fears.Odd never asked to communicate with the dead – they sought him out. As the unofficial goodwill ambassador between our world and theirs, he has a duty to do the right thing. That’s the way Odd sees it, and that’s why he has already won over hearts on both sides of the great divide. For though Odd lives in the small desert town of Pico Mundo, he stands between two worlds, and for him the heroic and the harrowing are everyday occurrences.A childhood friend of Odd’s has disappeared and the worst is feared. But as Odd applies his unique talents to the task of finding the missing person, he discovers something worse than a dead body.New allies and new enemies gather around Odd, some living and some not. But the enemy he encounters is unspeakably cunning, and every sacrifice is needed to tip the balance between despair and hope as a life-changing revelation rushes towards us. In the battle to come, there can be no innocent bystanders …",0.3333333333333333,275.5
/works/OL18130476W,Rachel Renée Russell,Dork Diaries,237,14,9,4.625,16,1,0,0,2,13,"[""Children's fiction"" 'Friendship, fiction']",Very good. A lot of gossip in it.,0.75,13.5
/works/OL17615537W,Dudu Busani-Dube,naledi his love,414,62,13,3.9,20,4,0,1,4,11,['Emily Mashava'],"It is a very romantic movie. Its action feels real and the vibe of the Zulu brothers is real. One would think its just a love strory but no it gots all the combination from Action, Thrill, Comedy, Romance etc.",0.3,306.0
/works/OL3498612W,Helen Bianchin,The Marriage Possession,40,5,40,3.933333333333333,15,1,1,1,7,5,"['Romance' 'Passion' 'Fiction' 'Fiction, romance, general']","For the past year, Lisane Deveraux has been a successful lawyer by day and millionaire Zac Winstone's passionate mistress by night.A surprise pregnancy changes everything.  Zac insists on commitment. But is he simply protecting his prize possessions—his beautiful lover and his future heir? For the sake of their baby, Lisane will become Zac's trophy wife...knowing that his heart will never be part of the deal.",0.13333333333333333,555.0
